level,time_ms,rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,num_games,num_wins,win_rate,lower_bound,upper_bound
9+,100,parallel max,no heuristic,full expand,no heuristic,0.016,713,18,0.025245441795231416,0.02,0.04
9+,100,parallel max,no heuristic,full expand,no heuristic,0.064,510,13,0.025490196078431372,0.01,0.04
9+,100,parallel max,no heuristic,full expand,no heuristic,0.256,510,13,0.025490196078431372,0.01,0.04
9+,100,parallel max,no heuristic,full expand,no heuristic,1.024,510,12,0.023529411764705882,0.01,0.04
9+,100,parallel max,no heuristic,full expand,total plant cost,0.001,215,4,0.018604651162790697,0.01,0.05
9+,100,parallel max,no heuristic,full expand,total plant cost,0.004,558,12,0.021505376344086023,0.01,0.04
9+,100,parallel max,no heuristic,full expand,total plant cost,0.016,215,5,0.023255813953488372,0.01,0.05
9+,100,parallel max,no heuristic,square ratio,no heuristic,0.001,215,17,0.07906976744186046,0.05,0.12
9+,100,parallel max,no heuristic,square ratio,no heuristic,0.004,558,50,0.08960573476702509,0.07,0.12
9+,100,parallel max,no heuristic,square ratio,no heuristic,0.016,215,11,0.05116279069767442,0.03,0.09
9+,100,parallel max,no heuristic,square ratio,total plant cost,0.001,215,13,0.06046511627906977,0.04,0.1
9+,100,parallel max,no heuristic,square ratio,total plant cost,0.004,558,46,0.08243727598566308,0.06,0.11
9+,100,parallel max,no heuristic,square ratio,total plant cost,0.016,215,12,0.05581395348837209,0.03,0.1
9+,100,parallel max,select heuristic,full expand,no heuristic,0.001,215,9,0.04186046511627907,0.02,0.08
9+,100,parallel max,select heuristic,full expand,no heuristic,0.004,558,18,0.03225806451612903,0.02,0.05
9+,100,parallel max,select heuristic,full expand,no heuristic,0.016,215,9,0.04186046511627907,0.02,0.08
9+,100,parallel max,select heuristic,full expand,total plant cost,0.001,215,15,0.06976744186046512,0.04,0.11
9+,100,parallel max,select heuristic,full expand,total plant cost,0.004,1751,70,0.03997715591090805,0.03,0.05
9+,100,parallel max,select heuristic,full expand,total plant cost,0.016,215,10,0.046511627906976744,0.03,0.08
9+,100,parallel max,select heuristic,square ratio,no heuristic,0.001,215,33,0.15348837209302327,0.11,0.21
9+,100,parallel max,select heuristic,square ratio,no heuristic,0.004,558,66,0.11827956989247312,0.09,0.15
9+,100,parallel max,select heuristic,square ratio,no heuristic,0.016,215,30,0.13953488372093023,0.1,0.19
9+,100,parallel max,select heuristic,square ratio,total plant cost,0.001,215,31,0.14418604651162792,0.1,0.2
9+,100,parallel max,select heuristic,square ratio,total plant cost,0.004,1751,301,0.17190177041690463,0.15,0.19
9+,100,parallel max,select heuristic,square ratio,total plant cost,0.016,215,31,0.14418604651162792,0.1,0.2
9+,100,parallel trees,no heuristic,full expand,no heuristic,1e-05,454,2,0.004405286343612335,0.0,0.02
9+,100,parallel trees,no heuristic,full expand,no heuristic,5e-05,454,0,0.0,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.0001,454,0,0.0,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.0005,453,1,0.002207505518763797,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.001,1166,1,0.0008576329331046312,0.0,0.0
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.004,1056,6,0.005681818181818182,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.016,713,2,0.002805049088359046,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.064,510,4,0.00784313725490196,0.0,0.02
9+,100,parallel trees,no heuristic,full expand,no heuristic,0.256,510,0,0.0,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,no heuristic,1.024,510,0,0.0,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,total plant cost,0.001,215,0,0.0,0.0,0.02
9+,100,parallel trees,no heuristic,full expand,total plant cost,0.004,558,1,0.0017921146953405018,0.0,0.01
9+,100,parallel trees,no heuristic,full expand,total plant cost,0.016,215,1,0.004651162790697674,0.0,0.03
9+,100,parallel trees,no heuristic,square ratio,no heuristic,0.001,215,7,0.03255813953488372,0.02,0.07
9+,100,parallel trees,no heuristic,square ratio,no heuristic,0.004,558,43,0.07706093189964158,0.06,0.1
9+,100,parallel trees,no heuristic,square ratio,no heuristic,0.016,215,35,0.16279069767441862,0.12,0.22
9+,100,parallel trees,no heuristic,square ratio,total plant cost,0.001,215,6,0.027906976744186046,0.01,0.06
9+,100,parallel trees,no heuristic,square ratio,total plant cost,0.004,558,27,0.04838709677419355,0.03,0.07
9+,100,parallel trees,no heuristic,square ratio,total plant cost,0.016,215,37,0.17209302325581396,0.13,0.23
9+,100,parallel trees,select heuristic,full expand,no heuristic,0.001,215,0,0.0,0.0,0.02
9+,100,parallel trees,select heuristic,full expand,no heuristic,0.004,558,6,0.010752688172043012,0.0,0.02
9+,100,parallel trees,select heuristic,full expand,no heuristic,0.016,215,3,0.013953488372093023,0.0,0.04
9+,100,parallel trees,select heuristic,full expand,total plant cost,0.001,215,0,0.0,0.0,0.02
9+,100,parallel trees,select heuristic,full expand,total plant cost,0.004,558,9,0.016129032258064516,0.01,0.03
9+,100,parallel trees,select heuristic,full expand,total plant cost,0.016,215,8,0.037209302325581395,0.02,0.07
9+,100,parallel trees,select heuristic,square ratio,no heuristic,0.001,215,23,0.10697674418604651,0.07,0.16
9+,100,parallel trees,select heuristic,square ratio,no heuristic,0.004,558,118,0.2114695340501792,0.18,0.25
9+,100,parallel trees,select heuristic,square ratio,no heuristic,0.016,215,92,0.42790697674418604,0.36,0.49
9+,100,parallel trees,select heuristic,square ratio,total plant cost,0.001,215,20,0.09302325581395349,0.06,0.14
9+,100,parallel trees,select heuristic,square ratio,total plant cost,0.004,558,136,0.24372759856630824,0.21,0.28
9+,100,parallel trees,select heuristic,square ratio,total plant cost,0.016,215,100,0.46511627906976744,0.4,0.53
9+,200,normal,no heuristic,full expand,no heuristic,1e-05,271,9,0.033210332103321034,0.02,0.06
9+,200,normal,no heuristic,full expand,no heuristic,5e-05,271,13,0.04797047970479705,0.03,0.08
9+,200,normal,no heuristic,full expand,no heuristic,0.0001,271,16,0.05904059040590406,0.04,0.09
9+,200,normal,no heuristic,full expand,no heuristic,0.0005,271,8,0.02952029520295203,0.02,0.06
9+,200,normal,no heuristic,full expand,no heuristic,0.001,984,29,0.029471544715447155,0.02,0.04
9+,200,normal,no heuristic,full expand,no heuristic,0.004,2254,95,0.04214729370008873,0.03,0.05
9+,200,normal,no heuristic,full expand,no heuristic,0.016,713,19,0.02664796633941094,0.02,0.04
9+,200,normal,no heuristic,full expand,no heuristic,0.064,510,8,0.01568627450980392,0.01,0.03
9+,200,normal,no heuristic,full expand,no heuristic,0.256,510,2,0.00392156862745098,0.0,0.01
9+,200,normal,no heuristic,full expand,no heuristic,1.024,510,0,0.0,0.0,0.01
9+,200,normal,no heuristic,full expand,total plant cost,0.001,215,16,0.07441860465116279,0.05,0.12
9+,200,normal,no heuristic,full expand,total plant cost,0.004,1756,126,0.07175398633257403,0.06,0.08
9+,200,normal,no heuristic,full expand,total plant cost,0.016,215,15,0.06976744186046512,0.04,0.11
9+,200,normal,no heuristic,square ratio,no heuristic,0.001,215,9,0.04186046511627907,0.02,0.08
9+,200,normal,no heuristic,square ratio,no heuristic,0.004,215,8,0.037209302325581395,0.02,0.07
9+,200,normal,no heuristic,square ratio,no heuristic,0.016,215,9,0.04186046511627907,0.02,0.08
9+,200,normal,no heuristic,square ratio,total plant cost,0.001,215,16,0.07441860465116279,0.05,0.12
9+,200,normal,no heuristic,square ratio,total plant cost,0.004,215,19,0.08837209302325581,0.06,0.13
9+,200,normal,no heuristic,square ratio,total plant cost,0.016,215,16,0.07441860465116279,0.05,0.12
9+,200,normal,select heuristic,full expand,no heuristic,0.001,215,27,0.12558139534883722,0.09,0.18
9+,200,normal,select heuristic,full expand,no heuristic,0.004,215,17,0.07906976744186046,0.05,0.12
9+,200,normal,select heuristic,full expand,no heuristic,0.016,215,21,0.09767441860465116,0.06,0.14
9+,200,normal,select heuristic,full expand,total plant cost,0.001,215,47,0.2186046511627907,0.17,0.28
9+,200,normal,select heuristic,full expand,total plant cost,0.004,215,54,0.25116279069767444,0.2,0.31
9+,200,normal,select heuristic,full expand,total plant cost,0.016,215,42,0.19534883720930232,0.15,0.25
9+,200,normal,select heuristic,square ratio,no heuristic,0.001,215,12,0.05581395348837209,0.03,0.1
9+,200,normal,select heuristic,square ratio,no heuristic,0.004,215,24,0.11162790697674418,0.08,0.16
9+,200,normal,select heuristic,square ratio,no heuristic,0.016,215,12,0.05581395348837209,0.03,0.1
9+,200,normal,select heuristic,square ratio,total plant cost,0.001,215,55,0.2558139534883721,0.2,0.32
9+,200,normal,select heuristic,square ratio,total plant cost,0.004,215,51,0.2372093023255814,0.19,0.3
9+,200,normal,select heuristic,square ratio,total plant cost,0.016,215,39,0.1813953488372093,0.14,0.24
9+,200,parallel max,no heuristic,full expand,no heuristic,0.001,713,150,0.21037868162692847,0.18,0.24
9+,200,parallel max,no heuristic,full expand,no heuristic,0.004,3246,499,0.15372766481823782,0.14,0.17
9+,200,parallel max,no heuristic,full expand,no heuristic,0.016,713,158,0.22159887798036465,0.19,0.25
9+,200,parallel max,no heuristic,full expand,no heuristic,0.064,510,78,0.15294117647058825,0.12,0.19
9+,200,parallel max,no heuristic,full expand,no heuristic,0.256,510,57,0.11176470588235295,0.09,0.14
9+,200,parallel max,no heuristic,full expand,no heuristic,1.024,510,30,0.058823529411764705,0.04,0.08
9+,200,parallel max,no heuristic,full expand,total plant cost,0.001,215,42,0.19534883720930232,0.15,0.25
9+,200,parallel max,no heuristic,full expand,total plant cost,0.004,558,108,0.1935483870967742,0.16,0.23
9+,200,parallel max,no heuristic,full expand,total plant cost,0.016,215,46,0.21395348837209302,0.16,0.27
9+,200,parallel max,no heuristic,square ratio,no heuristic,0.001,215,78,0.3627906976744186,0.3,0.43
9+,200,parallel max,no heuristic,square ratio,no heuristic,0.004,558,166,0.2974910394265233,0.26,0.34
9+,200,parallel max,no heuristic,square ratio,no heuristic,0.016,215,70,0.32558139534883723,0.27,0.39
9+,200,parallel max,no heuristic,square ratio,total plant cost,0.001,215,65,0.3023255813953488,0.24,0.37
9+,200,parallel max,no heuristic,square ratio,total plant cost,0.004,558,180,0.3225806451612903,0.29,0.36
9+,200,parallel max,no heuristic,square ratio,total plant cost,0.016,215,68,0.31627906976744186,0.26,0.38
9+,200,parallel max,select heuristic,full expand,no heuristic,0.001,215,69,0.3209302325581395,0.26,0.39
9+,200,parallel max,select heuristic,full expand,no heuristic,0.004,558,165,0.2956989247311828,0.26,0.33
9+,200,parallel max,select heuristic,full expand,no heuristic,0.016,215,66,0.30697674418604654,0.25,0.37
9+,200,parallel max,select heuristic,full expand,total plant cost,0.001,215,69,0.3209302325581395,0.26,0.39
9+,200,parallel max,select heuristic,full expand,total plant cost,0.004,1751,518,0.2958309537407196,0.27,0.32
9+,200,parallel max,select heuristic,full expand,total plant cost,0.016,215,53,0.24651162790697675,0.19,0.31
9+,200,parallel max,select heuristic,square ratio,no heuristic,0.001,215,89,0.413953488372093,0.35,0.48
9+,200,parallel max,select heuristic,square ratio,no heuristic,0.004,558,218,0.3906810035842294,0.35,0.43
9+,200,parallel max,select heuristic,square ratio,no heuristic,0.016,215,83,0.386046511627907,0.32,0.45
9+,200,parallel max,select heuristic,square ratio,total plant cost,0.001,215,84,0.39069767441860465,0.33,0.46
9+,200,parallel max,select heuristic,square ratio,total plant cost,0.004,1751,692,0.39520274129069105,0.37,0.42
9+,200,parallel max,select heuristic,square ratio,total plant cost,0.016,215,73,0.3395348837209302,0.28,0.41
9+,200,parallel trees,no heuristic,full expand,no heuristic,1e-05,453,7,0.01545253863134658,0.01,0.03
9+,200,parallel trees,no heuristic,full expand,no heuristic,5e-05,453,8,0.017660044150110375,0.01,0.03
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.0001,453,8,0.017660044150110375,0.01,0.03
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.0005,453,11,0.024282560706401765,0.01,0.04
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.001,1166,91,0.07804459691252144,0.06,0.09
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.004,1056,269,0.2547348484848485,0.23,0.28
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.016,713,154,0.21598877980364656,0.19,0.25
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.064,510,83,0.1627450980392157,0.13,0.2
9+,200,parallel trees,no heuristic,full expand,no heuristic,0.256,510,37,0.07254901960784314,0.05,0.1
9+,200,parallel trees,no heuristic,full expand,no heuristic,1.024,510,0,0.0,0.0,0.01
9+,200,parallel trees,no heuristic,full expand,total plant cost,0.001,215,17,0.07906976744186046,0.05,0.12
9+,200,parallel trees,no heuristic,full expand,total plant cost,0.004,558,153,0.27419354838709675,0.24,0.31
9+,200,parallel trees,no heuristic,full expand,total plant cost,0.016,215,45,0.20930232558139536,0.16,0.27
9+,200,parallel trees,no heuristic,square ratio,no heuristic,0.001,215,25,0.11627906976744186,0.08,0.17
9+,200,parallel trees,no heuristic,square ratio,no heuristic,0.004,558,224,0.4014336917562724,0.36,0.44
9+,200,parallel trees,no heuristic,square ratio,no heuristic,0.016,215,75,0.3488372093023256,0.29,0.41
9+,200,parallel trees,no heuristic,square ratio,total plant cost,0.001,215,16,0.07441860465116279,0.05,0.12
9+,200,parallel trees,no heuristic,square ratio,total plant cost,0.004,558,221,0.3960573476702509,0.36,0.44
9+,200,parallel trees,no heuristic,square ratio,total plant cost,0.016,215,63,0.2930232558139535,0.24,0.36
9+,200,parallel trees,select heuristic,full expand,no heuristic,0.001,215,41,0.19069767441860466,0.14,0.25
9+,200,parallel trees,select heuristic,full expand,no heuristic,0.004,558,229,0.4103942652329749,0.37,0.45
9+,200,parallel trees,select heuristic,full expand,no heuristic,0.016,215,75,0.3488372093023256,0.29,0.41
9+,200,parallel trees,select heuristic,full expand,total plant cost,0.001,215,25,0.11627906976744186,0.08,0.17
9+,200,parallel trees,select heuristic,full expand,total plant cost,0.004,558,225,0.4032258064516129,0.36,0.44
9+,200,parallel trees,select heuristic,full expand,total plant cost,0.016,215,82,0.3813953488372093,0.32,0.45
9+,200,parallel trees,select heuristic,square ratio,no heuristic,0.001,215,50,0.23255813953488372,0.18,0.29
9+,200,parallel trees,select heuristic,square ratio,no heuristic,0.004,558,336,0.6021505376344086,0.56,0.64
9+,200,parallel trees,select heuristic,square ratio,no heuristic,0.016,215,135,0.627906976744186,0.56,0.69
9+,200,parallel trees,select heuristic,square ratio,total plant cost,0.001,215,47,0.2186046511627907,0.17,0.28
9+,200,parallel trees,select heuristic,square ratio,total plant cost,0.004,558,360,0.6451612903225806,0.6,0.68
9+,200,parallel trees,select heuristic,square ratio,total plant cost,0.016,215,148,0.6883720930232559,0.62,0.75
9+,300,normal,no heuristic,full expand,no heuristic,1e-05,271,12,0.04428044280442804,0.03,0.08
9+,300,normal,no heuristic,full expand,no heuristic,5e-05,271,15,0.055350553505535055,0.03,0.09
9+,300,normal,no heuristic,full expand,no heuristic,0.0001,270,16,0.05925925925925926,0.04,0.09
9+,300,normal,no heuristic,full expand,no heuristic,0.0005,270,12,0.044444444444444446,0.03,0.08
9+,300,normal,no heuristic,full expand,no heuristic,0.001,983,47,0.04781281790437437,0.04,0.06
9+,300,normal,no heuristic,full expand,no heuristic,0.004,2254,191,0.08473824312333629,0.07,0.1
9+,300,normal,no heuristic,full expand,no heuristic,0.016,713,31,0.043478260869565216,0.03,0.06
9+,300,normal,no heuristic,full expand,no heuristic,0.064,510,7,0.013725490196078431,0.01,0.03
9+,300,normal,no heuristic,full expand,no heuristic,0.256,510,6,0.011764705882352941,0.01,0.03
9+,300,normal,no heuristic,full expand,no heuristic,1.024,510,1,0.00196078431372549,0.0,0.01
9+,300,normal,no heuristic,full expand,total plant cost,0.001,215,19,0.08837209302325581,0.06,0.13
9+,300,normal,no heuristic,full expand,total plant cost,0.004,1756,196,0.11161731207289294,0.1,0.13
9+,300,normal,no heuristic,full expand,total plant cost,0.016,215,21,0.09767441860465116,0.06,0.14
9+,300,normal,no heuristic,square ratio,no heuristic,0.001,215,13,0.06046511627906977,0.04,0.1
9+,300,normal,no heuristic,square ratio,no heuristic,0.004,215,17,0.07906976744186046,0.05,0.12
9+,300,normal,no heuristic,square ratio,no heuristic,0.016,215,14,0.06511627906976744,0.04,0.11
9+,300,normal,no heuristic,square ratio,total plant cost,0.001,215,23,0.10697674418604651,0.07,0.16
9+,300,normal,no heuristic,square ratio,total plant cost,0.004,215,15,0.06976744186046512,0.04,0.11
9+,300,normal,no heuristic,square ratio,total plant cost,0.016,215,20,0.09302325581395349,0.06,0.14
9+,300,normal,select heuristic,full expand,no heuristic,0.001,215,22,0.10232558139534884,0.07,0.15
9+,300,normal,select heuristic,full expand,no heuristic,0.004,215,33,0.15348837209302327,0.11,0.21
9+,300,normal,select heuristic,full expand,no heuristic,0.016,215,28,0.13023255813953488,0.09,0.18
9+,300,normal,select heuristic,full expand,total plant cost,0.001,215,55,0.2558139534883721,0.2,0.32
9+,300,normal,select heuristic,full expand,total plant cost,0.004,215,63,0.2930232558139535,0.24,0.36
9+,300,normal,select heuristic,full expand,total plant cost,0.016,215,41,0.19069767441860466,0.14,0.25
